alim_grp_code;alim_grp_nom;alim_code;alim_nom;energie_kcal;eau_g_100g;prot_g_100g;gluc_g_100g;lipi_g_100g;sucr_g_100g;fibr_g_100g
04;viandes, œufs, poissons;30301;Saucisson sec pur porc;416;29,3;27,6;1,79;33,1;1;0,6
04;viandes, œufs, poissons;30302;Saucisson sec pur porc, qualité supérieure;366;36,9;27,7;1,65;27,6;1,65;0,5
04;viandes, œufs, poissons;30304;Rosette ou Fuseau;380;34,9;24,2;1,79;30,7;1,46;0
04;viandes, œufs, poissons;30309;Saucisse sèche;451;26,2;27,3;1,7;37,1;1,21;0,59
04;viandes, œufs, poissons;30311;Saucisson sec aux noix et/ou noisettes;477;0;27,7;1,78;39,7;1,04;0,75
04;viandes, œufs, poissons;30315;Chorizo;425;34;23,5;1,24;36,1;1,24;0,93
04;viandes, œufs, poissons;30316;Chorizo supérieur, doux ou fort, type saucisse sèche;466;28;20,9;0;41,9;2,6;0
04;viandes, œufs, poissons;30317;Chorizo supérieur, doux ou fort, type charcuterie en tranches;313;43,6;22,6;0;23,9;2,1;0
04;viandes, œufs, poissons;30350;Salami;457;33,2;17,7;2,59;41,8;0,2;0
04;viandes, œufs, poissons;30351;Salami pur porc;399;36,2;22,6;1,22;33,7;0;0
04;viandes, œufs, poissons;30352;Salami porc et boeuf;351;43,2;21,5;1,56;28,8;0,61;0
04;viandes, œufs, poissons;30366;Salami type danois;459;36,8;17;1,35;42,9;0,56;0
04;viandes, œufs, poissons;30700;Saucisson à l'ail;276;57,2;15;0,56;23,6;0,56;0,63
04;viandes, œufs, poissons;30701;Saucisson cuit pur porc;322;52,1;13,8;1,3;29;0;0
04;viandes, œufs, poissons;30705;Saucisson de Paris;346;50,6;12,5;0,6;32,7;0,5;0
04;viandes, œufs, poissons;30706;Saucisson de Paris, fumé;288;57,3;13,7;0,6;25,6;0;0
04;viandes, œufs, poissons;30707;Saucisson brioché, cuit;303;42,4;14,7;20,9;17,4;3,8;2
04;viandes, œufs, poissons;30730;Cervelas;278;61,1;11,9;1,56;24,8;0,63;0,4
04;viandes, œufs, poissons;30731;Cervelas obernois;305;0;13;1;27,5;0,6;0,6
04;viandes, œufs, poissons;30732;Cervelas à l'ail, pur porc;297;55,3;12,5;0,2;27,4;0;0
04;viandes, œufs, poissons;30742;Saucisse de Strasbourg ou Knack;291;57,9;12,4;1,39;25,9;1,06;1,37
04;viandes, œufs, poissons;30746;Saucisse cocktail;290;59,5;12,7;1,46;25,9;1,09;0,27
04;viandes, œufs, poissons;30750;Saucisse viennoise, crue;233;56,8;10,3;0;21,3;0;0
04;viandes, œufs, poissons;30764;Saucisse de jambon pur porc;224;60,8;15,7;1;17,5;0,7;0
04;viandes, œufs, poissons;30766;Saucisse de bière;319;53,6;13;0;29,7;0;0
04;viandes, œufs, poissons;30778;Saucisse de langue à la pistache;294;55,6;15,3;0;25,8;0;0
04;viandes, œufs, poissons;30780;Saucisse (aliment moyen);289;55,4;17,4;1,16;23,8;0,89;0,29
04;viandes, œufs, poissons;30789;Mortadelle;301;55,1;15;0,27;26,7;0;0
04;viandes, œufs, poissons;30790;Mortadelle, pur porc;310;52,3;14,8;4,46;25,8;1;0
04;viandes, œufs, poissons;30791;Mortadelle, porc et boeuf;304;52,3;16,4;2,53;25,4;0;0
04;viandes, œufs, poissons;30797;Mortadelle pistachée pur porc;320;53,2;14,4;1,16;28,2;0,48;1,97
04;;30900;Charcuterie (aliment moyen);242;58,1;19,6;1,91;17,3;0,89;0,33
07;produits sucrés;31000;Barre chocolatée biscuitée;518;2,98;6,14;59,5;28,1;46,9;1,93
07;produits sucrés;31001;Barre chocolatée non biscuitée enrobée;496;3,83;3,7;66,4;24,1;60,5;0,6
07;produits sucrés;31002;Barre à la noix de coco, enrobée de chocolat;475;7,83;3,88;60,2;23,8;53;3
07;produits sucrés;31003;Bonbons, tout type;0;3,97;1,93;88,4;7,69;64,4;0,63
07;produits sucrés;31004;Chocolat au lait, tablette;555;0,58;7,41;52,9;34,3;49,5;2,46
07;produits sucrés;31005;Chocolat noir à moins de 70% de cacao, à croquer, tablette;527;0,7;6,63;42,9;33,8;38,3;12
07;produits sucrés;31007;Chewing0gum, sucré;0;3,13;0,38;88,2;0,3;67,2;2,4
07;produits sucrés;31008;Miel;327;18;0,52;81,3;0;79,8;0
07;produits sucrés;31009;Chocolat au lait aux céréales croustillantes, tablette;515;1,52;7,15;60,6;26,6;50,8;2,59
07;produits sucrés;31010;Chocolat blanc, tablette;563;1,1;6,16;57,1;34,2;56;1
07;produits sucrés;31012;Barres ou confiserie chocolatées au lait;534;1,45;4,11;59;30,7;50,2;2,71
08;glaces et sorbets;31013;Sorbet, bâtonnet;0;75,8;0,28;25,7;0,32;23,1;0,82
07;produits sucrés;31014;Pâte de fruits;335;15,4;0,5;81,6;0,5;71,9;2,6
07;produits sucrés;31016;Sucre blanc;399;0,28;0;99,7;0;99,7;0
07;produits sucrés;31017;Sucre roux;389;1,52;0,12;97,1;0;95,5;0
07;produits sucrés;31018;Chocolat au lait aux fruits secs (noisettes, amandes, raisins, praline), tablette;559;1,12;8,43;48,7;35,9;43,6;3,52
07;produits sucrés;31020;Chocolat au lait sans sucres ajoutés, avec édulcorants, tablette;487;0;5,75;54,2;34,6;11,3;2
07;produits sucrés;31021;Zeste d'orange confit;336;16;0,2;82,7;0,2;82,7;1,1
07;produits sucrés;31023;Marron glacé;324;18,2;0,94;79,5;0,5;56,6;0,9
07;produits sucrés;31024;Confiture de fraise (extra ou classique);0;37,9;0,32;60,5;0,16;56,9;1,01
07;produits sucrés;31026;Chocolat blanc aux fruits secs (noisettes, amandes, raisins, praliné) , tablette;579;0,5;7,64;48;39,1;45,1;2,43
07;produits sucrés;31027;Fruit confit;313;17;0,55;75;0,2;75;4,5
07;produits sucrés;31030;Chocolat noir sans sucres ajoutés, avec édulcorants, en tablette;525;0,6;8,48;34,1;42,3;2;10,2
07;produits sucrés;31032;Pâte à tartiner chocolat et noisette;549;0,38;5,02;57,9;32,4;56,2;3,23
07;produits sucrés;31033;Nougat ou touron;511;1,95;8,25;62,5;25,2;58;0,7
07;produits sucrés;31034;Sirop d'érable;269;32,3;0,04;67,1;0,06;62,6;0
08;glaces et sorbets;31035;Barre glacée chocolatée;359;35,2;5,12;35,8;21,4;27,7;1,31
07;produits sucrés;31036;Dragée amande;470;2,5;5;73,9;17,2;71,9;0
07;produits sucrés;31037;Confiture d'abricot (extra ou classique);0;38,9;0,32;60,6;0,09;57,7;0,74
07;produits sucrés;31038;Confiture de cerise (extra ou classique);0;39,5;0,38;60,9;0,16;60;0,55
07;produits sucrés;31039;Marmelade d'orange;0;38,9;0,16;61,2;0,08;58,8;1
07;produits sucrés;31040;Confiture de lait;0;28,1;6,45;58;5,45;51,7;0,58
07;produits sucrés;31041;Confiserie au chocolat dragéifiée;502;2,33;5,49;64,3;24,3;57,4;1,98
07;produits sucrés;31042;Cacahuètes enrobées de chocolat dragéifiées;499;1,7;9,5;55,9;25;50,5;5,9
07;produits sucrés;31044;Sucre vanillé;398;0,56;0,1;98,6;0,33;97,2;0,37
10;aides culinaires et ingrédients divers;31047;Gélifiant pour confitures;278;7,2;0;62;0;62;15
07;produits sucrés;31050;Guimauve ou marshmallow;0;16,4;3,73;78,7;1,42;65,6;0,23
07;produits sucrés;31054;Chewing0gum, sans sucre;228;4,3;0,69;78,1;0,45;0,03;1,98
07;produits sucrés;31059;Bonbon dur et sucette;385;1,3;0,14;95,4;0,35;74,9;0,17
07;produits sucrés;31060;Bonbon gélifié;0;9,96;6,28;77,6;0,25;68,1;0,5
07;produits sucrés;31062;Confiture de framboise (extra ou classique);0;39,9;0,47;61;0,21;59,5;0,95
07;produits sucrés;31063;Bouchée chocolat fourrage fruits à coques et/ou praliné;558;0;9,1;51,5;34,7;46,2;2,1
07;produits sucrés;31064;Édulcorant à la saccharine;360;8,8;1,25;88,8;0;0;0
07;produits sucrés;31066;Rocher chocolat fourré praliné;558;1,1;6,53;51,4;35,3;49,2;3,88
07;produits sucrés;31067;Mélasse de canne;300;0;0;74,7;0,1;74,7;0
07;produits sucrés;31069;Chocolat noir aux fruits (orange, framboise, poire), tablette;539;1,2;6,8;45,3;34,4;35,7;10,3
07;produits sucrés;31070;Chocolat noir aux fruits secs (noisettes, amandes, raisins, praline), tablette;565;0,51;7,72;42,3;38,4;36,3;9,41
07;produits sucrés;31071;Barre chocolatée aux fruits secs;494;4,42;7,23;57,6;26;45,1;1,53
07;produits sucrés;31072;Chocolat noir fourrage confiseur à la menthe;501;6,2;4,73;57,5;26,6;49,5;6,7
07;produits sucrés;31073;Barre goûter frais au lait et chocolat;554;0;10;52;34;0;0
07;produits sucrés;31074;Chocolat noir à 70% cacao minimum, extra, dégustation, tablette;572;0,59;8,44;35;41,6;27,6;11,9
07;produits sucrés;31076;Sucre allégé à l'aspartame;398;0,5;0,81;98,7;0;98,7;0
07;produits sucrés;31077;Fructose;399;0,15;0;99,8;0;0;0
07;produits sucrés;31079;Chocolat au lait fourré;611;0;4,8;45,5;45;44,5;2,3
07;produits sucrés;31080;Chocolat noir fourré praliné, tablette;559;0,5;6,38;52,4;34,8;48,8;5,07
07;produits sucrés;31081;Bonbon au caramel, mou;0;1,42;2,95;78,5;8,04;60,4;0,88
07;produits sucrés;31084;Chocolat au lait fourré au praliné, tablette;559;0,6;7,29;52,9;34,9;49,9;2,51
07;produits sucrés;31085;Chocolat noir à 40% de cacao minimum, à pâtisser, tablette;546;0,9;6,39;51,4;33,1;41,6;8,76
07;produits sucrés;31087;Édulcorant à base d'extrait de stévia;238;0;0;98;0,2;0,3;0,5
07;produits sucrés;31089;Sirop d'agave;318;21,8;0,5;78,1;0,5;70,2;0
07;produits sucrés;31091;Bonbon / bouchée au chocolat fourrage gaufrettes / biscuit;521;0;6,5;55,1;29,4;42,9;4,92
07;produits sucrés;31092;Calissons d'Aix en Provence;440;10;7,88;60,3;18;50,1;2,7
07;produits sucrés;31098;Barre chocolat au lait avec nougat;532;0,6;5,8;60,5;29;60,1;2,9
07;produits sucrés;31099;Barre goûter frais au lait et chocolat avec génoise;499;10,5;6,68;39;34,2;33,3;4,3
03;produits céréaliers;31100;Barre céréalière pour petit déjeuner au lait, chocolatée ou non, enrichie en vitamines et minéraux;423;5,5;6,7;72,2;11,9;31,4;1,6
03;produits céréaliers;31101;"Barre céréalière ""équilibre"" aux fruits, enrichie en vitamines et minéraux";381;8;6,13;73,2;6,53;30,4;4,13
03;produits céréaliers;31102;"Barre céréalière ""équilibre"" chocolatée, enrichie en vitamines et minéraux";418;4,48;5,99;72,9;10,9;32,4;3,7
03;produits céréaliers;31104;Barre céréalière diététique hypocalorique;386;9,5;5,9;65,3;11,2;8,5;5,8
03;produits céréaliers;31106;Barre céréalière chocolatée;451;2,54;6,55;73;14,9;32,9;4,5
10;aides culinaires et ingrédients divers;31109;Pollen, partiellement séché;358;7,58;21,9;52,5;4,2;36,5;11,3
07;produits sucrés;31110;Confiture, tout type de fruits, allégée en sucres (extra ou classique);0;54,8;0,48;41,2;0,21;38,7;1,6
10;aides culinaires et ingrédients divers;31111;Pollen,frais;285;0;17,5;37,7;5,17;26,8;9,07
03;produits céréaliers;31113;Barre céréalière aux fruits;377;8,68;5,49;73,5;7,07;29,6;3,8
03;produits céréaliers;31114;Barre céréalière aux amandes ou noisettes;451;5,3;7,75;63,9;17,3;25,9;4,36
07;produits sucrés;31120;Chocolat, en tablette (aliment moyen);553;0,7;7,43;45,9;36,2;39,9;7,3
07;produits sucrés;31121;Chewing0gum, teneur en sucre inconnue (aliment moyen);228;3,9;0,58;81,6;0,4;22,9;2,12
03;produits céréaliers;32000;Grains de blé soufflés au miel ou caramel, enrichis en vitamines et minéraux;384;2,8;7,95;80,4;2,31;38,1;4,83
03;produits céréaliers;32001;Céréales pour petit déjeuner chocolatées, non fourrées, enrichies en vitamines et minéraux;392;2,83;7,41;78,3;4,28;33,1;5,24
03;produits céréaliers;32002;Céréales pour petit déjeuner riches en fibres, avec ou sans fruits, enrichies en vitamines et minéraux;360;3,57;11,5;59,3;4,42;22,1;18,3
03;produits céréaliers;32003;Céréales pour petit déjeuner (aliment moyen);399;3,14;7,99;76,3;5,82;26,3;4,83
03;produits céréaliers;32004;Muesli (aliment moyen);424;4,34;7,4;67,9;12,3;25,8;6,03
03;produits céréaliers;32005;Pétales de maïs natures, enrichis en vitamines et minéraux;377;2,98;7,4;83,2;0,87;9,53;3,48
03;produits céréaliers;32006;Riz soufflé nature, enrichi en vitamines et minéraux;390;1,47;6,66;87;1,5;8;1
03;produits céréaliers;32008;Céréales pour petit déjeuner riches en fibres, au chocolat, enrichies en vitamines et minéraux;383;0;10,7;64;6,75;19,3;11,5
03;produits céréaliers;32009;Pétales de blé chocolatés, enrichis en vitamines et minéraux;388;2,03;9,04;77,7;3,24;29,9;6,01
03;produits céréaliers;32011;Pétales de blé chocolatés (non enrichis en vitamines et minéraux);388;2,1;8,48;80,1;2,64;30,3;4,93
03;produits céréaliers;32012;Riz soufflé chocolaté (non enrichi en vitamines et minéraux);387;2,8;6,01;84,2;2,2;32,5;3,06
03;produits céréaliers;32013;Céréales chocolatées pour petit déjeuner, non fourrées, (non enrichies en vitamines et minéraux);386;0;7,73;79,6;2,93;31,2;5,24
03;produits céréaliers;32014;Pétales de maïs natures (non enrichis en vitamines et minéraux);380;0;8,14;82,8;1,05;5,43;3,36
03;produits céréaliers;32016;Céréales pour petit déjeuner fourrées au chocolat ou chocolat0noisettes, enrichies en vitamines et minéraux;442;2,67;7,44;68,5;14,2;31,5;5,1
03;produits céréaliers;32017;Céréales pour petit déjeuner fourrées au chocolat ou chocolat0noisettes;442;0;7,33;67,2;14,8;34,3;5,3
03;produits céréaliers;32018;Céréales pour petit déjeuner fourrées, fourrage autre que chocolat, enrichies en vitamines et minéraux;419;8,6;8,42;64,7;13,3;31,2;3,32
03;produits céréaliers;32021;"Céréales pour petit déjeuner ""équilibre"" nature ou au miel, enrichies en vitamines et minéraux";382;2,6;11,4;78,6;1,65;17,2;3,36
03;produits céréaliers;32022;"Céréales pour petit déjeuner ""équilibre"" au chocolat, enrichies en vitamines et minéraux";404;2,8;9,99;75,1;6,14;24,6;4,19
03;produits céréaliers;32023;"Céréales pour petit déjeuner ""équilibre"" aux fruits, enrichies en vitamines et minéraux";378;3;10,5;77,9;1,74;20,6;4,4
03;produits céréaliers;32025;"Céréales pour petit déjeuner ""équilibre"" aux fruits secs (à coque), enrichis en vitamines et minéraux";391;0;8,91;75,5;4,93;23,7;4,33
03;produits céréaliers;32028;"Céréales pour petit déjeuner ""équilibre"" au chocolat (non enrichies en vitamines et minéraux)";411;2,5;10,3;74,6;7,01;22,9;4,06
03;produits céréaliers;32029;"Céréales pour petit déjeuner ""équilibre"" aux fruits (non enrichies en vitamines et minéraux)";378;3,1;10,5;78,7;1,4;19;4,32
03;produits céréaliers;32030;"Céréales pour petit déjeuner ""équilibre"" nature (non enrichies en vitamines et minéraux)";379;0;11,3;79;1,25;15,4;3,45
03;produits céréaliers;32031;Céréales pour petit déjeuner, enrichies en vitamines et minéraux (aliment moyen);405;2,99;7,86;76;6,77;25,7;4,42
03;produits céréaliers;32032;Céréales pour petit déjeuner, non enrichies en vitamines et minéraux (aliment moyen);389;2,36;8,2;79,1;3,32;28,5;4,83
03;produits céréaliers;32107;Pétales de maïs glacés au sucre (non enrichis en vitamines et minéraux);379;0;4,4;88;0,6;29,6;1,9
03;produits céréaliers;32108;Muesli croustillant aux fruits et/ou fruits secs, graines (non enrichi en vitamines et minéraux);436;4,3;8,88;59,7;16,7;21,7;8,68
03;produits céréaliers;32109;Muesli croustillant au chocolat (non enrichi en vitamines et minéraux);442;2,4;8,57;63,2;16,7;22,7;7,42
03;produits céréaliers;32110;Muesli floconneux aux fruits ou fruits secs, enrichi en vitamines et minéraux;375;6,46;9;69,6;5;24;8
03;produits céréaliers;32111;Muesli croustillant aux fruits ou fruits secs, enrichi en vitamines et minéraux;460;3,05;5,67;68,4;17,3;30;3,83
03;produits céréaliers;32112;Muesli croustillant au chocolat, avec ou sans fruits, enrichi en vitamines et minéraux;462;2,85;7,8;63,4;18,3;26,1;5,93
03;produits céréaliers;32113;Muesli floconneux aux fruits ou fruits secs, sans sucres ajoutés;400;9,21;10,7;61,6;11;18,6;5,7
03;produits céréaliers;32115;Grains de blé soufflés chocolatés, enrichis en vitamines et minéraux;385;3,34;8,94;75,1;4,01;44,3;6,43
03;produits céréaliers;32116;Céréales pour petit déjeuner très riches en fibres, enrichies en vitamines et minéraux;338;3;14;49;3,5;18;27
03;produits céréaliers;32121;Pétales de maïs glacés au sucre, enrichis en vitamines et minéraux;374;3,6;5,77;84,7;0,63;30;3,02
03;produits céréaliers;32123;Pétales de blé avec noix, noisettes ou amandes, enrichis en vitamines et minéraux;386;5;10,3;67,9;6,3;20,9;8,07
03;produits céréaliers;32128;Muesli floconneux ou de type traditionnel;382;0;10,6;68,5;4,83;11,9;11,4
03;produits céréaliers;32129;Boules de maïs soufflées au miel (non enrichies en vitamines et minéraux);393;2,3;5,71;86,2;2,35;30,9;2,3
03;produits céréaliers;32130;Blé khorasan complet soufflé;375;5,13;6,68;80,5;1,96;0;4,4
03;produits céréaliers;32131;Riz soufflé chocolaté, enrichi en vitamines et minéraux;390;2,68;6,22;83,2;2,82;29,7;3,19
03;produits céréaliers;32133;Boules de maïs soufflées au miel, enrichies en vitamines et minéraux;388;2,13;6,32;86,2;1,46;26,6;2,4
03;produits céréaliers;32134;Céréales complètes soufflées, enrichies en vitamines et minéraux;383;0;7,42;76,8;3,85;32;5,65
03;produits céréaliers;32135;Multi0céréales soufflées ou extrudées, enrichies en vitamines et minéraux;392;3;9;77,9;4,1;32,7;3,49
03;produits céréaliers;32138;Muesli floconneux aux fruits ou fruits secs (non enrichi en vitamines et minéraux);372;0;9,4;65,5;6,29;17,8;8,15
03;produits céréaliers;32139;Muesli enrichi en vitamines et minéraux (aliment moyen);431;4,23;6,82;68,8;13,1;27,9;5,28
03;produits céréaliers;32140;Flocon d'avoine précuit;366;11;11;58;7,7;1,84;10,6
04;viandes, œufs, poissons;34000;Lapin, viande braisée;197;59,8;30,4;0;8,41;0;0
04;viandes, œufs, poissons;34001;Lapin, viande crue;189;68,1;20,4;0,66;11,6;0;0
04;viandes, œufs, poissons;34002;Lapin, viande cuite;167;68,2;20,5;0,5;9,2;0;0
04;viandes, œufs, poissons;34003;Lapin de garenne, viande, crue;108;74,5;21,8;0;2,32;0;0
04;viandes, œufs, poissons;34004;Lapin de garenne, viande, cuite;164;61,4;33;0;3,51;0;0
04;viandes, œufs, poissons;34500;Grenouille, cuisse, crue;70;82;16,2;0,66;0,28;0;0
04;viandes, œufs, poissons;36000;Poule, viande et peau, crue;215;63,7;17,8;0,4;15,8;0;0
04;viandes, œufs, poissons;36001;Poule, viande ,crue;124;73,7;20,9;0;4,51;0;0
04;viandes, œufs, poissons;36002;Poulet, cuisse, viande et peau, cru;188;69,1;18;2,08;11,9;0;0
04;viandes, œufs, poissons;36003;Poulet, viande, crue;113;74,6;20;0;3,73;0;0
04;viandes, œufs, poissons;36004;Poulet, cuisse, viande et peau, rôtie/cuite au four;213;62,2;25,9;2;11,3;0;0
04;viandes, œufs, poissons;36005;Poulet, viande et peau, rôti/cuit au four;213;59,7;28,9;2,1;9,88;1,7;0
04;viandes, œufs, poissons;36006;Poulet, cuisse, viande, rôti/cuit au four;171;66,9;24,8;0;8,03;0;0
04;viandes, œufs, poissons;36007;Poulet (var. blanc), viande et peau, cru;123;72,1;21,2;0;4,3;0;0
04;viandes, œufs, poissons;36008;Poulet fermier, viande et peau, cru;135;67,5;21,5;0,2;5,4;0,2;0
04;viandes, œufs, poissons;36014;Poule, cuisse, crue;131;74,4;19,6;0;5,92;0;0
04;viandes, œufs, poissons;36016;Poulet, viande et peau, cru;173;68,1;20,2;0,3;10,1;0,2;0
04;viandes, œufs, poissons;36017;Poulet, filet, sans peau, cru;108;74,3;23,5;0,45;1,34;0,2;0
04;viandes, œufs, poissons;36018;Poulet, filet, sans peau, cuit;137;67,4;29,2;1,2;1,76;0;0
04;viandes, œufs, poissons;36019;Poulet, haut de cuisse, viande, cru;116;76,2;19,7;0;4,12;0;0
04;viandes, œufs, poissons;36020;Poulet éviscéré sans abats, cru;210;0;18,6;0;15,1;0;0
04;viandes, œufs, poissons;36022;Poulet, pilon, cru;155;71,7;18,4;0;9,05;0;0
04;viandes, œufs, poissons;36023;Poulet, aile, viande et peau, cru;181;66,9;20,4;0;11;0;0
04;viandes, œufs, poissons;36024;Poulet, cuisse, viande, cru;114;76;19,3;0;4,05;0;0
04;viandes, œufs, poissons;36027;Poulet, croquette panée ou nuggets;234;0;12;19,3;12,1;1;0
04;viandes, œufs, poissons;36029;Poulet, poitrine, viande et peau, cru;157;69,7;21,1;0;8,08;0;0
04;viandes, œufs, poissons;36030;Poulet, cuisse, viande, bouilli/cuit à l'eau;188;64,3;24,8;0,7;9,52;0;0
04;viandes, œufs, poissons;36031;Poulet, cuisse, viande et peau, bouilli/cuit à l'eau;188;64,1;26,1;0,55;9,1;0,2;0
04;viandes, œufs, poissons;36032;Poulet, poitrine, viande et peau, rôti/cuit au four;189;62,4;29,8;0;7,78;0;0
04;viandes, œufs, poissons;36033;Poulet, aile, viande et peau, rôti/cuit au four;247;59,4;23,8;0;16,9;0;0
04;viandes, œufs, poissons;36035;Poulet, manchons marinés, rôtis/cuits au four;213;60,2;22,4;2,1;12,6;0,6;0,9
04;viandes, œufs, poissons;36036;Poulet, escalope panée;339;41,8;7,25;21,7;24;1,9;3,4
04;viandes, œufs, poissons;36050;Chapon, viande et peau, cru;183;63,2;21,8;0;10,6;0;0
04;viandes, œufs, poissons;36051;Chapon, viande et peau, rôti/cuit au four;221;58,7;29;0;11,7;0;0
04;viandes, œufs, poissons;36100;Caille, viande et peau, crue;136;69,7;21,5;0;5,55;0;0
04;viandes, œufs, poissons;36101;Caille, viande, crue;126;70;22,5;0,5;3,81;0,5;0
04;viandes, œufs, poissons;36102;Caille, viande et peau, cuite;206;60,5;26,8;0;10,9;0;0
04;viandes, œufs, poissons;36200;Canard, viande et peau, rôti/cuit au four;331;51,8;19;0;28,4;0;0
04;viandes, œufs, poissons;36201;Canard, viande, crue;126;72,7;19,4;0;5,33;0;0
04;viandes, œufs, poissons;36202;Canard, viande, rôtie/cuite au four;194;63,1;23,3;0;11,2;0;0
04;viandes, œufs, poissons;36203;Canard, cuisse avec peau, sans os, crue;103;72,3;18,7;0;3,1;0;0
04;viandes, œufs, poissons;36204;Canard, viande et peau, cru;284;58,6;17,4;2,75;22,6;0,2;0
04;viandes, œufs, poissons;36205;Canard, magret, grillé/poêlé;222;61,7;26,7;0;12,8;0;0
04;viandes, œufs, poissons;36206;Canard, magret, cru;340;53,2;17,9;0,85;29,4;0,7;0
04;viandes, œufs, poissons;36300;Dinde, viande et peau, crue;132;73,1;23,4;0;4,31;0;0
04;viandes, œufs, poissons;36301;Dinde, viande, crue;110;75,4;22,4;0,8;1,88;0,14;0
04;viandes, œufs, poissons;36302;Dinde, viande, rôtie/cuite au four;169;64,4;26,4;7,25;3,84;0;0
04;viandes, œufs, poissons;36304;Dinde, escalope, crue;109;74,3;24,1;0,51;1,22;0,32;0
04;viandes, œufs, poissons;36305;Dinde, cuisse, viande et peau, crue;150;73,4;19,8;0;7,85;0;0
04;viandes, œufs, poissons;36306;Dinde, escalope, sautée/poêlée;124;66,3;28,5;0;1,09;0;0
04;viandes, œufs, poissons;36307;Dinde, cuisse, viande sans peau, crue;109;76;21,3;0,4;2,5;0,1;0
04;viandes, œufs, poissons;36308;Dinde, escalope, rôtie/cuite au four;128;67,9;24,6;0,5;3,04;0;0
04;viandes, œufs, poissons;36310;Dinde, aile, crue;192;66,5;20,2;0;12,3;0;0
04;viandes, œufs, poissons;36318;Dinde, escalope viennoise ou milanaise ou escalope panée;211;0;14,1;13,5;10,9;1,07;1,3
04;viandes, œufs, poissons;36401;Faisan, viande, cru;127;72,2;23,3;0;3,78;0;0
